"","id","creator","date","publisher","subject1","title"
"3202","libriahistoirede00wauw","Wauwermans, Henri Emmanuel, 1825-1902",1885,"Bruxelles : Institut national de géographie",NA,"Libéria : histoire de la fondation d'un état nègre libre"
"3203","lifeadventuresPV1Palt",NA,1783,"London : Printed for Harrison and co. ...",NA,"The life and adventures of Peter Wilkins, a Cornish man : taken from his own mouth, in his passage to England, from off Cape Horn in America, in the ship Hector"
"3204","lifebattlesofja00foxr","Fox, Richard Kyle, 1846-",1909,"New York, R.K. Fox","Johnson, Jack, 1878-1946","The life and battles of Jack Johnson, champion pugilist of the world. Together with the complete records of Peter Jackson, Joe Jeannette, Sam Langford, Joe Walcott, Joe Gans, Jack Blackburn and George Dixon"
"3205","lifeexploration00bake","Baker, Ernest",1921,"London : Seeley, Service & co., ltd.",NA,"The life & explorations of Frederick Stanley Arnot : the authorised biography of a zealous missionary, intrepid explorer, & self-denying benefactor amongst the natives of Africa"
"3206","lifeexplorations00robe","Roberts, John S., fl. 1868-1882",1870,"London : John G. Murdoch",NA,"The life and explorations of David Livingstone, LL.D."
"3207","lifeinabyssiniab21853park","Parkyns, Mansfield, 1823-1894",1853,"London, Murray",NA,"Life in Abyssinia: being notes collected during three years' residence and travels in that country"
"3208","lifeinnigerorjou00cole","Cole, William, of Liverpool",1862,"London : Saunders, Otley and Co.",NA,"Life in the Niger : or, the journal of an African trade"
"3209","LifelettersGeor1Mars","Marsh, Caroline (Crane), 1816-1901",1888,"New York, C. Scribner's sons",NA,"Life and letters of George Perkins Marsh"
"3210","lifelettersofad00dewe","Dewey, Adelbert Milton, 1857-",1899,"New York, The Woolfall company",NA,"The life and letters of Admiral Dewey from Montpelier to Manila, containing reproductions in fac-simile of hitherto unpublished letters of George Dewey during the Admiral's naval career and extracts from his log-book"
"3211","lifelettersofhen00raik","Raikes, Henry St. John Digby, 1863-",1898,"London, New York, Macmillan and Co., limited","Raikes, Henry Cecil, 1838-1891","The life and letters of Henry Cecil Raikes, late Her Majesty's postmaster-general ;"
"3212","lifelettersofsi00port","Porter, Rose Henniker",1916,"London, John Lane; New York, John Lane Company","Heaton, John Henniker, Sir, bart., 1848-1914","The life and letters of Sir John Henniker Heaton bt."
"3213","lifemilitarycare00hea","Headley, P. C. (Phineas Camp), 1819-1903",1868,"New York, G. A. Leavitt",NA,"Life and military career of Major-General William Tecumseh Sherman"
"3214","lifeofalicefree00palm","Palmer, George Herbert, 1842-1933",1908,"Boston, New York, Houghton, Mifflin company",NA,"The life of Alice Freeman Palmer"
"3215","lifeofbenjaminfr00fra",NA,1844,"Boston : Tappan and Dennet",NA,"The life of Benjamin Franklin; containing the autobiography, with notes and a continuation"
"3216","lifeofbenjaminha00savi","Savidge, Eugene Coleman, 1863-",1891,"Philadelphia, London, J. B. Lippincott company",NA,"Life of Benjamin Harris Brewster, with discourses and addresses"
"3217","lifeofhenryfawce00ste","Stephen, Leslie, Sir, 1832-1904",1886,"London, Smith, Elder & co.",NA,"Life of Henry Fawcett"
"3218","lifeofhenryfawce00step","Stephen, Leslie, Sir, 1832-1904",1885,"London, Smith, Elder, & co.",NA,"Life of Henry Fawcett;"
"3219","lifeofjohnmarsh01beve","Beveridge, Albert Jeremiah, 1862-1927",1916,"Boston, New York, Houghton Mifflin company",NA,"The life of John Marshall"
"3220","lifeofjohnmarsh02beve","Beveridge, Albert Jeremiah, 1862-1927",1916,"Boston, New York, Houghton Mifflin Company",NA,"The life of John Marshall"
"3221","lifeofjohnmarsh03beve","Beveridge, Albert Jeremiah, 1862-1927",1916,"Boston, New York, Houghton Mifflin Company",NA,"The life of John Marshall"
"3222","lifeofmajorgener00hart","Hartley, Cecil B",1859,"New York, Derby & Jackson","Lee, Henry, 1756-1818","Life of Major General Henry Lee, commander of Lee's legion in the revolutionary war, and subsequently governor of Virginia; to which is added the life of General Thomas Sumter of South Carolina"
"3223","lifeonkongo00bent","Bentley, W. Holman (William Holman), 1855-1905",1891,"Oakland, Pacific Press",NA,"Life on the Kongo"
"3224","lifepublicservi01gorh","Gorham, George Congdon, 1832-1909",1899,"Boston, New York, Houghton, Mifflin and company",NA,"Life and public services of Edwin M. Stanton"
"3225","lifepublicservi02gorh","Gorham, George Congdon, 1832-1909",1899,"Boston, New York, Houghton, Mifflin and company",NA,"Life and public services of Edwin M. Stanton"
"3226","lifescenerycusto01pool","Poole, Thomas Eyre",1850,"London : R. Bentley",NA,"Life, scenery and customs in Sierra Leone and the Gambia"
"3227","lifetimesofabdur00dur","Durand, John, 1822-1908",1894,"New York, C. Scribner's sons","Durand, A. B. (Asher Brown), 1796-1886","The life and times of A.B. Durand"
"3228","lifeworksofjohns00bayl",NA,1915,"Boston : The Taylor press",NA,"The life and works of John Singleton Copley, founded on the work of Augustus Thorndike Perkins"
"3229","lifeworksofpaull00dunb",NA,1907,"Naperville, Ill., Memphis, Tenn. : J.L. Nichols & company",NA,"The life and works of Paul Laurence Dunbar; containing his complete poetical works, his best short stories, numerous anecdotes and a complete biography of the famous poet"
"3230","lifeworksofwins00down",NA,1911,"Boston ; New York : Houghton Mifflin",NA,"The life and works of Winslow Homer"
"3231","liliesforenglish00jeky","Jekyll, Gertrude, 1843-1932",1901,"[London] ""Country life"" [etc.]",NA,"Lilies for English gardens. A guide for amateurs. Compiled from information published lately in ""The Garden"", with the addition of some original chapters"
"3232","lindustriedentel00mabi","Mabille de Poncheville, André, 1886-",1911,"Valenciennes : Giard","Lace and lace making","L'industrie dentelière française spécialement en Flandre; enquête dans la région de Balleul"
"3233","lindustriedestul00heno","Henon, Henri, b. 1840",1900,"Paris : Belin Frères",NA,"L'Industrie des tulles & dentelles mécaniques dans Le Pas-de-Calais, 1815-1900"
"3234","lineagebookofor00bull","Bulloch, Joseph Gaston Baillie, 1852-",1915,"[Washington? D. C.]",NA,"The lineage book of the Order of Washington"
"3235","linguisticfamili00powe","Powell, John Wesley, 1834-1902",1915,"Washington, D.C. : The Bureau","Indians","Linguistic families of American Indians North of Mexico"
"3236","lionyarnbookdesc00lion","Lion Yarn Company",1920,"[S.l.] : Lion Yarn Co.","Knitting","Lion yarn book : describing latest creations in worsted work"
"3237","listofearlyameri00fren",NA,1917,"New York, Printed for the Society","Silverwork","A list of early American silversmiths and their marks"
"3238","listofpaintingss00nati","National Portrait Gallery (Great Britain)",1912,"London, Printed for H.M. Stationery off.","Portraits","A list of the paintings, sculptures, miniatures, &c., with 108 illustrations"
"3239","listofportraitsp00virg",NA,1913,"Richmond, D. Bottom, superintendent of public printing","Art","A list of the portraits and pieces of statuary in the Virginia State Library, with biographical notes"
"3240","listofpublicati00muse","Museum of the American Indian, Heye Foundation",1975,"New York : The Museum",NA,"List of publications"
"3241","listofpublicatio00muse","Museum of the American Indian, Heye Foundation",1921,"New York : Museum of the American Indian, Heye Foundation",NA,"List of publications of the Museum of the American Indian : Heye foundation"
"3242","listofpublicatio00newy","New York. Museum of the American Indian, Heye Foundation",1925,"New York : Museum of the American Indian, Heye Foundation",NA,"List of publications of the Museum of the American Indian : Heye foundation"
"3243","listofpublicatio01muse","Museum of the American Indian, Heye Foundation",1924,"New York : Museum of the American Indian, Heye Foundation",NA,"List of publications of the Museum of the American Indian : Heye foundation"
"3244","literaturaphilat00theb","Thebussem, doctor, 1828-1918",1876,"Sevilla","Postage stamps","Literatura philatélica en España. Apuntes para la redaccion de un catálogo"
"3245","literaturecited00even",NA,1989,"[Honolulu : Bishop Museum and E. J. Brill]","Diptera","Literature cited"
"3246","liti331967edwa","Edwards, Richard, 1916-",1967,"Washington : Smithsonian Institution, Freer Gallery of Art","Li, Di, 12th cent","Li Ti"
"3247","littlebrownhouse00shel",NA,1915,"Deerfield, The author",NA,"The little brown house on the Albany road"
"3248","littlejourney00hubb",NA,1902,"East Aurora, N.Y. : The Roycrofters",NA,"Little journeys to the homes of eminent artists : Whistler"
"3249","littlesunshin00todd","Todd, Walter E",1917,"Washington, D.C. : Murray Bros. Printing Co.","American poetry","A little sunshine"
"3250","livesvoyagesofd00john","Johnstone, C. I. (Christian Isobel), 1781-1857",1900,"New York : A. L. Fowle","Drake, Francis, Sir, 1540?-1596","Lives and voyages of Drake, Cavendish, and Dampier; including an introductory view of the earlier discoveries in the South sea, and the history of the bucaniers"
"3251","livingracesofman01john",NA,1902,"London : Hutchinson & Co.","Ethnology","The living races of mankind : a popular illustrated account of the customs, habits, pursuits, feasts & ceremonies of the races of mankind throughout the world"
"3252","livingracesofman02john",NA,1902,"London : Hutchinson & Co.","Ethnology","The living races of mankind : a popular illustrated account of the customs, habits, pursuits, feasts & ceremonies of the races of mankind throughout the world"
"3253","lmentsetthoriede01guad",NA,1909,"Paris, Librarie de la construction moderne",NA,"Éléments et théorie de l'architecture; cours professé à l'École nationale et spéciale des beaux-arts"
"3254","lmentsetthoriede02guad",NA,1909,"Paris, Librarie de la construction moderne",NA,"Éléments et théorie de l'architecture; cours professé à l'École nationale et spéciale des beaux-arts"
"3255","lmentsetthoriede03guad",NA,1909,"Paris, Librarie de la construction moderne",NA,"Éléments et théorie de l'architecture; cours professé à l'École nationale et spéciale des beaux-arts"
"3256","lmentsetthoriede04guad",NA,1909,"Paris, Librarie de la construction moderne",NA,"Éléments et théorie de l'architecture; cours professé à l'École nationale et spéciale des beaux-arts"
"3257","lmiratdestrarzas00mart","Marty, Paul, 1882-1938",1919,"Paris : Ernest Leroux",NA,"L'Émirat des Trarzas"
"3258","loancollectionac00newy","New York (N.Y.). Union League Club",1895,"New York : Union League Club","Portraits, American","Loan collection : [a collection of portraits by American artists born prior to the 19th century : exhibition], Union League Club, February, 1895"
"3259","loanexhibition00nati","National Academy of Design (U.S.)",1898,"New York : National Academy of Design",NA,"Loan exhibition of portraits for the benefit of the Orthopaedic Hospital"
"3260","loanexhibitional00colo","Colony Club, New York",1915,"New York : Colony Club",NA,"Loan exhibition : ""a little of everything."""
"3261","loanexhibitionof00mcmi",NA,1914,"Gramercy Park, N.Y. : National Arts Club","McMillin, Emerson","Loan exhibition of paintings, embroideries and tapestries from the collection of Mr. Emerson McMillin"
"3262","loanexhibitionof00nati","National Academy of Design (U.S.)",1895,"New York : The Academy",NA,"Loan exhibition of portraits for the benefit of St. John's Guild and the Orthopaedic hospital"
"3263","loanexhibitionof00newy",NA,1919,"[New York : Museum of French Art]",NA,"Loan exhibition of French art : periods of Louis XV. and Louis XVI. : January 14 to January 29, 1919 : Institut français aux états-unis, Museum of French Art"
"3264","logicmagicofcolo00coop",NA,1960,"New York : Cooper Union Museum","Color","The logic and magic of color : an exhibition celebrating the centennial anniversary of the Cooper Union, 20th April-31st August, 1960"
"3265","logofflyingfishs00coll",NA,1887,"London : Blackie & Son ...","Fantasy fiction","The log of the ""Flying Fish"" : a story of aerial and submarine peril and adventure"
"3266","logofmanhattanwi00gree","Greenough, Grafton",1922,"Philadelphia [Baldwin Locomotive Works?]",NA,"Log of the ""Manhattan"" with Mr. Samuel M. Vauclain and party to the Pacific coast and northwest. July 5 - August 6, 1922"
"3267","lohansandbridge311958fong","Fong, Wen",1958,"Washington : Smithsonian Institution, Freer Gallery of Art","Buddhist painting","The lohans and a bridge to heaven"
"3268","lombrellelegantl00uzan",NA,1883,"Paris : A. Quantin","Parasols","L'ombrelle--le gant--le manchon;"
"3269","lonardlimosine00lave","Lavedan, Pierre, 1885-1982",1913,"Paris : Henri Laurens","Limosin, Léonard","Léonard Limosin et les émailleurs français : biographie critique"
"3270","londonmuseum00dart","Darton, F. J. Harvey (Frederick Joseph Harvey), 1878-1936",1914,"London : Wells Gardner, Darton & Co.",NA,"The London museum"
"3271","londonphila2021191112roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3272","londonphila2223191314roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3273","londonphila2425191516roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3274","londonphila2627191718roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3275","londonphila2829191920roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3276","londonphilatel31894roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3277","londonphilateli101901roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3278","londonphilateli111902roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3279","londonphilateli121903roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3280","londonphilateli131904roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3281","londonphilateli141905roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3282","londonphilateli151906roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3283","londonphilateli161907roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3284","londonphilateli171908roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3285","londonphilateli181909roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3286","londonphilateli191910roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3287","londonphilatelis11892roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3288","londonphilatelis21893roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3289","londonphilatelis41895roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3290","londonphilatelis51896roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
"3291","londonphilatelis61897roya","Royal Philatelic Society (Great Britain)",1892,"London : The Royal Philatelic Society","Stamp collecting","The London philatelist"
